id,COUNTRY,X,Y,DEM,ECO_NAME,BIOME_NAME,REALM,ECO_BIOME_
9981a,Romania,5262500,2531500,612,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
9985a,Romania,5301500,2808500,434,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
9987a,Romania,5274500,2680500,320,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
9990a,Romania,5295500,2488500,575,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
9992a,Romania,5408500,2765500,397,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
9993a,Romania,5276500,2701500,838,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
9994a,Romania,5457500,2701500,430,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
9998a,Romania,5500500,2669500,664,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10003a,Romania,5272500,2541500,774,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10005a,Romania,5258500,2477500,370,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10006a,Romania,5348500,2818500,499,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10010a,Romania,5284500,2690500,489,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10011a,Romania,5270500,2626500,320,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10016a,Romania,5305500,2850500,465,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10018a,Romania,5354500,2786500,346,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10020a,Romania,5526500,2658500,780,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10024a,Romania,5285500,2466500,509,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10027a,Romania,5553500,2647500,819,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10029a,Romania,5276500,2583500,1131,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10031a,Romania,5325500,2519500,351,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10032a,Romania,5262500,2519500,1199,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10034a,Romania,5261500,2743500,435,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10035a,Romania,5247500,2679500,498,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10036a,Romania,5528500,2679500,645,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10041a,Romania,5268500,2487500,574,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10042a,Romania,5287500,2487500,762,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10045a,Romania,5498500,2636500,620,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10046a,Romania,5217500,2636500,324,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10048a,Romania,5252500,2508500,665,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10050a,Romania,5420500,2796500,439,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10053a,Romania,5274500,2668500,598,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10059a,Romania,5246500,2540500,317,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10061a,Romania,5258500,2689500,333,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10062a,Romania,5506500,2625500,748,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10067a,Romania,5279500,2497500,849,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10070a,Romania,5428500,2785500,808,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10071a,Romania,5301500,2657500,596,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10076a,Romania,5273500,2529500,964,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10078a,Romania,5327500,2646500,823,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10079a,Romania,5427500,2646500,577,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10086a,Romania,5465500,2678500,613,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10089a,Romania,5284500,2678500,490,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10090a,Romania,5352500,2614500,529,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10093a,Romania,5238500,2550500,295,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10094a,Romania,5242500,2486500,406,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10095a,Romania,5305500,2486500,115,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10096a,Romania,5291500,2635500,612,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10098a,Romania,5254500,2635500,348,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10102a,Romania,5338500,2795500,371,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10103a,Romania,5248500,2667500,194,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10104a,Romania,5510500,2667500,661,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10106a,Romania,5297500,2603500,760,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10107a,Romania,5278500,2603500,388,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10108a,Romania,5287500,2475500,368,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10113a,Romania,5252500,2496500,550,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10115a,Romania,5251500,2720500,424,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10121a,Romania,5277500,2464500,558,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10122a,Romania,5309500,2816500,236,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10128a,Romania,5273500,2517500,835,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10130a,Romania,5272500,2741500,661,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10133a,Romania,5458500,2677500,637,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10134a,Romania,5258500,2677500,869,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10135a,Romania,5307500,2613500,545,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10139a,Romania,5279500,2485500,721,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10144a,Romania,5263500,2506500,442,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10145a,Romania,5280500,2730500,591,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10149a,Romania,5339500,2783500,284,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10150a,Romania,5411500,2655500,429,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10151a,Romania,5280500,2463500,608,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10154a,Romania,5451500,2708500,533,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10155a,Romania,5310500,2516500,1218,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10156a,Romania,5248500,2548500,272,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10158a,Romania,5280500,2495000,940,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10160a,Romania,5312000,2527000,575,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10163a,Romania,5359000,2622500,478,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10164a,Romania,5431500,2782500,979,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10166a,Romania,5422000,2654500,457,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10167a,Romania,5334500,2590500,404,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10168a,Romania,5327500,2590500,403,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10172a,Romania,5339500,2771500,346,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10176a,Romania,5280500,2590000,674,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10180a,Romania,5281500,2600500,568,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10186a,Romania,5336500,2717500,520,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10187a,Romania,5280000,2653500,322,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10188a,Romania,5421500,2653500,547,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10189a,Romania,5296000,2653500,350,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10191a,Romania,5279500,2461500,474,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10193a,Romania,5306500,2813500,380,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10196a,Romania,5431500,2770500,819,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10199a,Romania,5264500,2717000,645,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10200a,Romania,5248500,2685000,513,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10203a,Romania,5450500,2663500,610,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10206a,Romania,5359000,2780500,423,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10207a,Romania,5233000,2716500,208,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10213a,Romania,5333500,2790500,377,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10214a,Romania,5320500,2726500,634,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10217a,Romania,5432500,2651500,526,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10225a,Romania,5547500,2640000,743,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10232a,Romania,5463500,2682500,508,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10234a,Romania,5397500,2767500,395,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10235a,Romania,5247500,2703500,291,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10238a,Romania,5280500,2479500,764,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10239a,Romania,5249500,2724500,456,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10240a,Romania,5416500,2660500,369,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10243a,Romania,5264500,2511000,942,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10245a,Romania,5296000,2543000,913,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10246a,Romania,5264500,2479000,265,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10247a,Romania,5407500,2777500,469,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10249a,Romania,5450500,2745500,467,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10251a,Romania,5422000,2638500,559,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10252a,Romania,5306500,2638500,496,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10253a,Romania,5292500,2574500,548,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10260a,Romania,5278500,2616500,340,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10261a,Romania,5248500,2637500,345,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10262a,Romania,5264500,2637500,720,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10264a,Romania,5297500,2509500,700,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10265a,Romania,5264500,2669500,768,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10269a,Romania,5248500,2701000,210,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10271a,Romania,5248500,2669000,206,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10272a,Romania,5254500,2647500,424,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10274a,Romania,5243500,2743500,239,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10276a,Romania,5449500,2700500,399,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10278a,Romania,5327500,2796500,312,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10279a,Romania,5422000,2796500,663,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10282a,Romania,5244500,2625500,301,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10287a,Romania,5341500,2710500,572,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10291a,Romania,5467500,2699500,669,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10338a,Slovakia,5159500,2900500,429,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10342a,Slovakia,5160500,2931500,532,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10344a,Slovakia,5207500,2941500,743,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10346a,Slovakia,4852500,2834500,471,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10347a,Slovakia,5156500,2930500,666,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10348a,Slovakia,5116500,2930500,730,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10353a,Slovakia,4994500,2865500,549,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10356a,Slovakia,5162500,2907500,448,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10358a,Slovakia,5199500,2939500,519,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10361a,Slovakia,5218500,2949500,368,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10362a,Slovakia,5155500,2938500,700,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10365a,Slovakia,5161500,2895500,709,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10366a,Slovakia,4935500,2927500,505,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10368a,Slovakia,4978500,2863500,750,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10369a,Slovakia,4909500,2884500,511,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10372a,Slovakia,5202500,2948500,275,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10373a,Slovakia,4880500,2873500,419,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10374a,Slovakia,5003500,2894500,417,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10376a,Slovakia,5122500,2947500,674,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10378a,Slovakia,5226500,2946500,478,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10382a,Slovakia,4856500,2838500,514,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10384a,Slovakia,4982500,2859500,712,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10386a,Slovakia,5022500,2869500,651,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10390a,Slovakia,5225500,2922500,650,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10391a,Slovakia,5221500,2922500,405,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10393a,Slovakia,4966500,2858500,509,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10400a,Slovakia,4949500,2868500,664,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10401a,Slovakia,4953500,2868500,1091,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10406a,Slovakia,5145500,2953500,500,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10407a,Slovakia,4883500,2889500,902,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10410a,Slovakia,5157000,2932000,686,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10413a,Slovakia,4859500,2846500,335,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10414a,Slovakia,5150500,2942500,560,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10419a,Slovakia,4856500,2835500,599,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10420a,Slovakia,4860500,2835500,348,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10421a,Slovakia,4978500,2867500,539,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10422a,Slovakia,4982500,2867500,558,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10430a,Slovakia,5215500,2941500,575,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10433a,Slovakia,5184500,2962500,322,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10436a,Slovakia,5162500,2951500,300,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10438a,Slovakia,4863500,2855500,379,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10439a,Slovakia,4870500,2855500,312,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
10440a,Slovakia,5163500,2972500,275,Pannonian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
